583,25,252
584,286,51
585,123,161
586,130,109
587,188,168
588,86,74
589,139,111
590,205,94
591,109,130
592,161,123
593,270,78
594,97,209
595,256,146
596,70,141
597,221,12
598,134,267
599,12,221
600,106,145
601,130,109
602,78,191
603,40,24
604,1,214
605,154,286
606,252,25
607,143,286
608,164,3
609,148,98
610,87,235
611,284,24
612,252,25
613,137,146
614,270,197
615,147,73
616,109,130
617,136,135
618,29,265
619,126,208
620,25,252
621,214,105
622,246,39
623,12,221
624,186,172
625,109,130
626,252,25
627,30,184
628,13,134
629,106,145
630,244,235
631,245,270
632,166,171
633,12,282
634,281,160
635,134,13
636,218,169
637,282,12
638,265,169
639,285,250
640,130,192
641,132,275
642,12,221
643,118,11
644,138,86
645,120,123
646,255,202
647,255,202
648,89,292
649,65,151
650,277,187
651,179,169
652,177,78
653,192,17
654,139,111
655,12,282
656,23,119
657,69,100
658,89,155
659,189,113
660,175,13
661,80,7
662,192,194
663,168,75
664,270,236
665,208,113
666,56,238
667,252,25
668,252,25
669,147,116
670,190,106
671,197,90
672,119,30
673,199,81
674,45,241
675,168,188
676,230,126
677,209,200
678,282,12
679,168,188
680,141,70
681,193,172
682,280,197
683,64,249
684,66,9
685,128,116
686,145,106
687,238,35
688,130,109
689,144,141
690,1,214
691,197,90
692,120,21
693,176,91
694,229,179
695,141,70
696,162,243
697,62,93
698,52,113
699,72,240
700,192,29
701,176,154
702,109,130
703,270,245
704,154,150
705,23,249
706,69,291
707,166,263
708,134,13
709,135,136
710,1,214
711,89,46
712,126,244
713,263,299
714,38,27
715,172,130
716,31,259
717,158,14
718,70,141
719,14,114
720,282,12
721,109,129
722,25,252
723,267,134
724,230,180
725,106,190
726,270,245
727,13,134
728,141,70
729,112,102
730,250,70
731,40,118
732,8,276
733,230,182
734,189,182
735,130,109
736,214,1
737,139,153
738,161,123
739,130,109
740,290,25
741,130,109
742,214,50
743,161,123
744,84,209
745,35,65
746,139,79
747,83,191
748,242,39
749,263,274
750,20,135
751,67,203
752,39,154
753,49,219
754,128,69
755,100,69
756,141,70
757,12,282
758,138,185
759,58,73
760,167,195
761,119,30
762,54,250
763,40,295
764,109,130
765,36,220
766,161,123
767,269,33
768,207,38
769,31,143
770,187,199
771,167,225
772,123,161
773,124,16
774,49,219
775,214,1
776,130,109
777,89,123
778,131,278
779,262,60
780,136,29
781,7,50
782,130,109
783,123,6
784,57,53
785,230,254
786,188,290
787,29,258
788,130,109
789,25,252
790,45,144
791,59,142
792,66,33
793,282,231
794,25,252
795,109,6
796,286,19
797,234,152
798,282,12
799,171,122
800,77,127
801,213,86
802,211,140
803,188,290
804,161,123
805,161,123
806,106,190
807,85,142
808,40,165
809,82,174
810,190,82
811,24,148
812,219,49
813,130,109
814,30,28
815,75,168
816,214,76
817,181,128
818,298,142
819,113,247
820,160,26
821,57,94
822,234,252
823,168,188
824,240,199
825,109,130
826,252,25
827,128,241
828,214,1
829,115,31
830,145,106
831,25,252
832,12,282
833,58,273
834,133,257
835,82,122
836,198,208
837,214,1
838,89,264
839,248,14
840,12,282
841,239,276
842,141,70
843,128,175
844,73,58
845,164,3
846,12,221
847,5,156
848,188,168
849,73,58
850,234,33
851,187,142
852,293,70
853,70,141
854,148,21
855,20,58
856,213,79
857,193,96
858,75,168
859,148,275
860,106,4
861,25,252
862,282,12
863,25,252
864,23,76
865,130,109
866,234,266
867,248,140
868,89,155
869,109,130
870,84,116
871,85,255
872,153,140
873,12,221
874,154,258
875,267,221
876,130,109
877,69,152
878,237,244
879,161,123
880,109,130
881,6,188
882,166,221
883,82,190
884,35,238
885,123,161
886,129,269
887,55,5
888,90,197
889,127,10
890,214,1
891,109,130
892,164,14
893,133,257
894,112,27
895,282,12
896,155,34
897,133,257
898,33,5
899,76,78
900,171,166
901,143,111
902,130,109
903,13,134
904,27,75
905,181,187
906,130,109
907,106,4
908,23,76
909,106,145
910,288,80
911,30,119
912,214,172
913,25,85
914,25,85
915,201,285
916,54,193
917,109,130
918,195,106
919,106,201
920,109,130
921,126,276
922,130,109
923,156,56
924,267,221
925,4,83
926,285,179
927,212,148
928,170,265
929,94,299
930,175,153
931,297,61
932,82,70
933,298,45
934,109,130
935,277,190
936,19,57
937,6,259
938,126,26
939,124,238
940,4,173
941,252,25
942,75,168
943,299,32
944,92,285
945,65,300
946,66,9
947,33,248
948,6,246
949,141,70
950,8,167
951,106,145
952,259,96
953,31,239
954,73,154
955,130,109
956,25,252
957,284,189
958,58,73
959,235,45
960,219,268
961,275,194
962,188,290
963,141,70
964,130,109
965,128,47
966,135,165
967,250,42
968,216,141
969,198,259
970,289,157
971,126,208
972,62,167
973,249,124
974,290,255
975,222,45
976,81,255
977,130,109
978,282,12
979,75,182
980,294,7
981,46,214
982,73,58
983,147,11
984,8,195
985,190,82
986,177,106
987,123,161
988,111,206
989,141,173
990,25,252
991,142,280
992,189,114
993,77,248
994,252,25
995,17,46
996,282,99
997,93,139
998,175,153
999,282,12
1000,56,61
1001,25,252
1002,85,201
1003,109,130
1004,263,191
1005,161,123
1006,252,25
1007,56,274
1008,15,81
1009,38,23
1010,112,181
1011,56,156
1012,130,109
1013,245,270
1014,18,167
1015,181,189
1016,134,13
1017,88,268
1018,130,109
1019,290,188
1020,32,205
1021,219,49
1022,221,12
1023,93,139
1024,280,269
1025,235,244
1026,245,191
1027,130,109
1028,25,252
1029,49,219
1030,127,145
1031,239,87
1032,101,227
1033,281,30
1034,42,33
1035,58,73
1036,58,73
1037,300,135
1038,38,270
1039,16,177
1040,175,153
1041,273,32
1042,290,47
1043,37,23
1044,269,179
1045,248,125
1046,296,102
1047,189,182
1048,95,40
1049,90,278
1050,53,139
1051,109,130
1052,18,198
1053,188,168
1054,9,55
1055,69,265
1056,7,244
1057,238,44
1058,106,145
1059,130,127
1060,248,65
1061,27,143
1062,31,143
1063,109,130
1064,109,130
1065,290,167
1066,25,252
1067,29,249
1068,74,135
1069,233,263
1070,298,45
1071,159,18
1072,216,223
1073,182,189
1074,12,247
1075,8,191
1076,129,202
1077,185,292
1078,119,162
1079,105,97
1080,124,296
1081,266,232
1082,163,196
1083,134,13
1084,198,52
1085,168,53
1086,28,195
1087,238,193
1088,89,46
1089,94,158
1090,2,231
1091,123,170
1092,199,187
1093,141,237
1094,233,162
1095,130,109
1096,100,94
1097,109,130
1098,109,130
1099,280,272
1100,284,70
1101,195,28
1102,133,138
1103,187,20
1104,194,131
1105,49,28
1106,189,182
1107,12,282
1108,269,259
1109,49,219
1110,143,262
1111,41,18
1112,25,252
1113,36,10
1114,297,84
1115,109,130
1116,130,109
1117,25,252
1118,197,8
1119,137,3
1120,109,130
1121,124,126
1122,123,161
1123,65,300
1124,224,217
1125,240,199
1126,39,217
1127,104,162
1128,266,234
1129,246,260
1130,23,37
1131,98,126
1132,163,161
1133,252,25
1134,300,161
1135,266,182
1136,12,221
1137,109,130
1138,130,109
1139,282,12
1140,25,252
1141,226,196
1142,206,80
1143,283,86
1144,200,22
1145,134,151
1146,183,40
1147,254,69
1148,144,118
1149,29,284
1150,188,168
1151,109,130
1152,222,145
1153,93,34
1154,203,80
1155,290,188
1156,39,246
1157,99,113
1158,84,183
1159,187,199
1160,171,166
1161,1,214
1162,161,192
1163,255,126
1164,101,183
1165,218,103
1166,214,1
1167,41,50
1168,130,109
1169,109,130
1170,288,102
1171,228,167
1172,36,220
1173,44,70
1174,12,282
1175,167,41
1176,130,109
1177,268,100
1178,30,119
1179,109,130
1180,188,290
1181,109,130
1182,109,130
1183,88,268
1184,109,130
1185,65,17
1186,13,16
1187,252,25
1188,79,134
1189,162,217
1190,50,234
1191,145,106
1192,25,252
1193,19,294
1194,88,249
1195,63,274
1196,162,217
1197,132,71
1198,12,282
1199,109,130
1200,48,212
1201,286,287
1202,61,264
1203,221,12
1204,231,251
1205,32,207
1206,93,23
1207,273,290
1208,73,4
1209,12,282
1210,206,127
1211,130,109
1212,134,34
1213,203,215
1214,29,265
1215,117,144
1216,28,195
1217,221,271
1218,130,109
1219,215,191
1220,84,60
1221,197,146
1222,41,183
1223,252,25
1224,252,25
1225,141,237
1226,168,193
1227,161,123
1228,86,74
1229,194,131
1230,230,193
1231,199,187
1232,136,276
1233,12,282
1234,13,42
1235,25,252
1236,161,123
1237,116,289
1238,198,299
1239,1,214
1240,47,207
1241,130,109
1242,152,129
1243,100,39
1244,151,205
1245,12,221
1246,234,125
1247,146,29
1248,6,167
1249,12,221
1250,168,75
1251,279,40
1252,49,9
1253,287,191
1254,25,252
1255,252,25
1256,147,127
1257,109,130
1258,161,123
1259,58,73
1260,73,58
1261,168,257
1262,34,134
1263,18,47
1264,252,25
1265,109,130
1266,202,139
1267,167,128
1268,285,179
1269,38,249
1270,231,93
1271,76,288
1272,76,288
1273,1,190
1274,264,89
1275,280,9
1276,252,25
1277,171,220
1278,214,1
1279,240,220
1280,12,282
1281,252,25
1282,252,25
1283,142,297
1284,109,130
1285,2,169
1286,102,216
1287,73,58
1288,266,189
1289,161,123
1290,133,257
1291,134,34
1292,195,28
1293,123,1
1294,253,274
1295,288,209
1296,49,219
1297,89,22
1298,171,84
1299,1,214
1300,85,121
1301,4,196
1302,130,109
1303,13,134
1304,123,161
1305,107,34
1306,136,70
1307,109,130
1308,239,163
1309,282,12
1310,25,252
1311,238,75
1312,246,180
1313,34,134
1314,9,8
1315,112,184
1316,208,126
1317,125,219
1318,99,234
1319,196,205
1320,153,139
1321,209,37
1322,42,50
1323,183,84
1324,58,44
1325,127,130
1326,109,130
1327,263,93
1328,12,282
1329,200,205
1330,282,12
1331,277,222
1332,109,130
1333,287,286
1334,123,161
1335,249,248
1336,214,1
1337,281,264
1338,259,6
1339,130,174
1340,228,56
1341,62,269
1342,105,89
1343,109,130
1344,297,263
1345,130,109
1346,118,55
1347,135,110
1348,151,261
1349,52,25
1350,160,22
1351,25,252
1352,100,69
1353,219,49
1354,255,99
1355,94,100
1356,150,181
1357,177,290
1358,160,26
1359,23,76
1360,154,112
1361,223,153
1362,173,35
1363,36,106
1364,23,227
1365,221,12
1366,25,252
1367,131,270
1368,4,298
1369,213,115
1370,98,185
1371,179,206
1372,194,258
1373,282,12
1374,18,27
1375,154,59
1376,117,227
1377,115,213
1378,215,210
1379,259,47
1380,66,163
1381,290,188
1382,264,161
1383,120,16
1384,213,115
1385,206,80
1386,32,245
1387,247,281
1388,12,282
1389,12,282
1390,216,223
1391,58,73
1392,199,86
1393,25,252
1394,109,130
1395,38,109
1396,290,43
1397,167,28
1398,221,12
1399,24,148
1400,109,130
1401,230,254
1402,161,123
1403,89,264
1404,141,70
1405,177,53
1406,253,213
1407,66,258
1408,174,56
1409,242,124
1410,51,187
1411,130,109
1412,219,49
1413,194,144
1414,77,111
1415,63,274
1416,122,103
1417,130,109
1418,73,164
1419,109,130
1420,33,278
1421,239,91
1422,106,145
1423,266,285
1424,168,75
1425,40,35
1426,110,71
1427,32,190
1428,66,94
1429,59,102
1430,224,220
1431,116,167
1432,282,12
1433,12,282
1434,56,34
1435,207,18
1436,37,243
1437,287,286
1438,259,6
1439,109,130
1440,109,130
1441,252,25
1442,297,285
1443,91,239
1444,78,213
1445,159,58
1446,252,25
1447,106,83
1448,130,109
1449,25,252
1450,58,273
1451,21,267
1452,253,274
1453,134,13
1454,255,272
1455,160,26
1456,252,25
1457,25,252
1458,130,109
1459,83,266
1460,243,300
1461,286,81
1462,25,252
1463,221,12
1464,230,254
1465,235,191
1466,249,236
1467,21,248
1468,154,71
1469,195,28
1470,182,189
1471,161,123
1472,141,91
1473,109,130
1474,157,39
1475,36,106
1476,234,176
1477,206,80
1478,144,184
1479,130,109
1480,190,82
1481,236,62
1482,188,213
1483,22,82
1484,55,5
1485,162,72
1486,169,292
1487,272,148
1488,79,68
1489,76,199
1490,65,248
1491,93,51
1492,220,36
1493,147,127
1494,142,272
1495,270,245
1496,32,207
1497,248,283
1498,161,123
1499,95,188
1500,130,109
1501,249,196
1502,261,283
1503,140,50
1504,203,95
1505,74,86
1506,149,136
1507,160,26
1508,73,81
1509,213,188
1510,221,12
1511,12,282
1512,210,250
1513,162,226
1514,286,153
1515,220,188
1516,175,86
1517,277,184
1518,285,297
1519,67,136
1520,32,207
1521,203,215
1522,109,130
1523,195,28
1524,45,99
1525,100,69
1526,252,25
1527,199,187
1528,132,202
1529,252,25
1530,171,166
1531,168,188
1532,195,28
1533,66,200
1534,146,137
1535,257,133
1536,166,206
1537,264,89
1538,269,295
1539,286,287
1540,176,181
1541,130,109
1542,194,131
1543,168,99
1544,230,254
1545,12,282
1546,23,249
1547,61,5
1548,109,130
1549,184,109
1550,239,91
1551,252,25
1552,2,62
1553,211,25
1554,146,67
1555,182,189
1556,282,12
1557,171,166
1558,57,23
1559,247,87
1560,281,116
1561,73,58
1562,161,123
1563,161,172
1564,107,115
1565,73,58
1566,24,146
1567,196,84
1568,221,12
1569,8,105
1570,219,49
1571,130,109
1572,12,282
1573,89,193
1574,130,222
1575,273,262
1576,86,138
1577,86,138
1578,164,290
1579,75,195
1580,188,290
1581,207,47
1582,130,109
1583,247,259
1584,292,103
1585,259,281
1586,282,12
1587,166,15
1588,152,255
1589,269,129
1590,137,202
1591,168,75
1592,109,130
1593,273,199
1594,261,101
1595,25,252
1596,60,238
1597,7,73
1598,188,168
1599,23,226
1600,287,286
1601,231,293
1602,166,171
1603,23,119
1604,270,245
1605,25,252
1606,199,187
1607,130,109
1608,25,252
1609,285,174
1610,134,13
1611,25,252
1612,163,63
1613,244,66
1614,190,82
1615,70,294
1616,259,198
1617,12,282
1618,298,45
1619,219,49
1620,252,25
1621,141,70
1622,123,161
1623,300,65
1624,130,109
1625,189,182
1626,130,109
1627,58,73
1628,27,151
1629,105,77
1630,74,84
1631,94,255
1632,103,255
1633,212,272
1634,279,89
1635,42,241
1636,290,188
1637,58,270
1638,2,27
1639,238,230
1640,97,284
1641,195,28
1642,31,239
1643,185,138
1644,214,104
1645,162,180
1646,152,234
1647,162,86
1648,49,219
1649,168,188
1650,139,153
1651,82,190
1652,25,252
1653,66,244
1654,252,25
1655,187,233
1656,168,75
1657,130,109
1658,6,98
1659,13,134
1660,109,130
1661,282,12
1662,188,168
1663,243,77
1664,145,106
1665,73,58
1666,22,60
1667,287,170
1668,287,170
1669,70,293
1670,70,141
1671,270,245
1672,188,168
1673,187,277
1674,86,132
1675,130,109
1676,88,267
1677,127,145
1678,58,73
1679,101,217
1680,12,282
1681,1,123
1682,295,216
1683,202,102
1684,12,221
1685,1,214
1686,167,44
1687,214,254
1688,115,268
1689,109,130
1690,109,130
1691,154,125
1692,250,12
1693,208,54
1694,294,195
1695,189,182
1696,209,25
1697,89,264
1698,165,171
1699,130,109
1700,130,109
1701,7,143
1702,277,83
1703,17,216
1704,117,112
1705,198,235
1706,136,79
1707,157,222
1708,58,44
1709,252,25
1710,234,244
1711,58,73
1712,168,188
1713,206,80
1714,259,20
1715,282,12
1716,159,38
1717,171,96
1718,25,252
1719,282,12
1720,187,199
1721,141,15
1722,273,42
1723,89,54
1724,52,255
1725,293,70
1726,194,201
1727,25,252
1728,70,141
1729,13,134
1730,192,194
1731,166,171
1732,140,171
1733,145,250
1734,162,72
1735,150,258
1736,8,80
1737,59,157
1738,6,218
1739,143,252
1740,252,25
1741,25,252
1742,109,130
1743,193,243
1744,185,138
1745,286,287
1746,25,252
1747,123,161
1748,252,25
1749,243,190
1750,252,25
1751,252,25
1752,126,173
1753,201,194
1754,208,126
1755,244,165
1756,244,165
1757,40,35
1758,192,127
1759,130,109
1760,145,107
1761,208,126
1762,25,252
1763,166,54
1764,259,22
1765,282,12
1766,186,261
1767,221,12
1768,133,283
1769,29,83
1770,160,26
1771,282,12
1772,282,12
1773,188,61
1774,184,221
1775,81,217
1776,120,282
1777,74,293
1778,145,106
1779,178,41
1780,126,124
1781,126,124
1782,58,270
1783,263,299
1784,182,196
1785,270,114
1786,48,258
1787,123,161
1788,25,252
1789,130,109
1790,86,74
1791,162,72
1792,165,202
1793,25,252
1794,134,34
1795,57,285
1796,129,167
1797,279,205
1798,280,133
1799,252,25
1800,109,130
1801,130,109
1802,266,285
1803,130,109
1804,25,252
1805,252,25
1806,199,187
1807,138,133
1808,291,23
1809,118,40
1810,95,137
1811,12,282
1812,153,139
1813,37,209
1814,12,282
1815,251,114
1816,252,25
1817,165,193
1818,134,10
1819,210,31
1820,52,258
1821,8,31
1822,12,282
1823,297,288
1824,3,112
1825,268,30
1826,188,168
1827,80,292
1828,130,109
1829,135,136
1830,134,13
1831,30,119
1832,30,164
1833,253,73
1834,41,167
1835,69,120
1836,145,106
1837,222,88
1838,95,119
1839,287,286
1840,188,168
1841,153,175
1842,130,109
1843,134,13
1844,7,137
1845,126,208
1846,130,109
1847,18,198
1848,278,180
1849,32,207
1850,128,124
1851,252,25
1852,1,214
1853,1,214
1854,60,106
1855,25,252
1856,219,49
1857,115,230
1858,50,200
1859,190,12
1860,188,168
1861,271,287
1862,94,161
1863,85,248
1864,130,109
1865,86,175
1866,1,214
1867,248,105
1868,109,130
1869,107,35
1870,206,80
1871,13,134
1872,254,230
1873,120,17
1874,188,290
1875,56,156
1876,130,109
1877,171,82
1878,228,210
1879,181,126
1880,145,106
1881,130,109
1882,135,300
1883,52,198
1884,130,109
1885,188,168
1886,214,1
1887,284,121
1888,272,255
1889,262,156
1890,209,84
1891,135,136
1892,52,255
1893,45,248
1894,175,270
1895,141,66
1896,198,150
1897,42,293
1898,6,78
1899,252,25
1900,130,109
1901,214,1
1902,10,174
1903,133,138
1904,119,30
1905,98,164
1906,106,145
1907,138,86
1908,252,25
1909,262,11
1910,133,138
1911,125,154
1912,95,210
1913,145,106
1914,263,290
1915,234,77
1916,77,93
1917,21,2
1918,56,156
1919,187,51
1920,232,183
1921,146,137
1922,93,263
1923,47,253
1924,25,115
1925,219,49
1926,144,118
1927,109,130
1928,289,20
1929,145,106
1930,235,244
1931,75,30
1932,269,62
1933,295,253
1934,102,20
1935,228,56
1936,130,109
1937,258,269
1938,109,130
1939,264,212
1940,273,65
1941,145,106
1942,264,191
1943,138,86
1944,41,262
1945,111,115
1946,167,25
1947,174,82
1948,197,103
1949,219,22
1950,59,238
1951,109,130
1952,131,75
1953,129,69
1954,278,33
1955,192,235
1956,58,273
1957,168,188
1958,137,146
1959,105,106
1960,71,51
1961,252,25
1962,16,169
1963,269,207
1964,172,214
1965,76,259
1966,50,203
1967,252,143
1968,103,197
1969,158,2
1970,164,122
1971,161,123
1972,134,267
1973,43,234
1974,168,188
1975,54,240
1976,130,109
1977,163,260
1978,219,120
1979,109,130
1980,273,241
1981,143,164
1982,288,7
1983,81,217
1984,213,79
1985,123,161
1986,70,293
1987,221,12
1988,250,12
1989,255,104
1990,135,136
1991,188,6
1992,197,90
1993,25,252
1994,214,1
1995,244,187
1996,187,277
1997,1,214
1998,300,35
1999,58,159
2000,109,130
2001,189,182
2002,252,25
2003,67,199
2004,277,96
2005,18,233
2006,134,13
2007,264,43
2008,153,175
2009,40,118
2010,235,244
2011,130,109
2012,267,1
2013,157,15
2014,136,206
2015,109,130
2016,160,194
2017,88,281
2018,121,284
2019,138,46
2020,255,120
2021,96,259
2022,39,9
2023,106,145
2024,137,207
2025,14,245
2026,130,109
2027,287,286
2028,291,69
2029,219,49
2030,109,130
2031,5,117
2032,201,293
2033,130,109
2034,139,153
2035,168,188
2036,221,12
2037,256,195
2038,28,195
2039,90,197
2040,214,1
2041,109,130
2042,25,252
2043,148,137
2044,12,221
2045,229,182
2046,252,25
2047,88,62
2048,70,293
2049,33,248
2050,161,39
2051,169,40
2052,126,208
2053,219,49
2054,175,13
2055,39,246
2056,254,255
2057,134,13
2058,207,294
2059,252,65
2060,154,240
2061,30,33
2062,281,264
2063,252,25
2064,109,130
2065,156,56
2066,131,194
2067,129,214
2068,258,237
2069,6,116
2070,179,269
2071,294,223
2072,300,279
2073,73,58
2074,203,18
2075,265,242
2076,25,252
2077,19,279
2078,227,101
2079,109,130
2080,141,173
2081,49,219
2082,57,62
2083,291,23
2084,254,230
2085,80,206
2086,12,221
2087,256,24
2088,130,127
2089,123,161
2090,187,199
2091,152,55
2092,130,191
2093,189,164
2094,196,64
2095,130,109
2096,28,164
2097,163,66
2098,12,221
2099,26,160
2100,181,88
2101,82,190
2102,28,240
2103,34,267
2104,145,106
2105,283,221
2106,129,150
2107,300,298
2108,130,195
2109,153,286
2110,106,83
2111,269,129
2112,192,194
2113,146,75
2114,163,222
2115,141,70
2116,183,22
2117,254,230
2118,216,151
2119,245,270
2120,90,235
2121,88,139
2122,273,236
2123,12,282
2124,270,245
2125,221,12
2126,109,130
2127,130,109
2128,147,176
2129,49,247
2130,4,279
2131,109,130
2132,34,134
2133,1,214
2134,86,132
2135,130,109
2136,222,30
2137,198,224
2138,288,76
2139,280,81
2140,145,229
2141,3,164
2142,85,281
